gender,birth_year,c_educ,c_income,c_health,c_hukou,c_sc,p_sc,f_educ
2,1971,3,20000,4,1,5,5,3
2,1967,3,20000,2,1,5,5,1
1,1961,4,10000,1,1,3,3,1
2,1977,3,5000,2,1,2,1,3
1,1979,3,60000,5,1,5,2,1
2,1974,3,9000,2,1,8,3,1
1,1965,4,3000,2,1,4,3,1
1,1960,4,10000,2,1,3,3,1
1,1968,3,30000,3,1,5,5,3
1,1971,3,2000,2,1,1,2,1
1,1974,3,4000,3,1,2,2,1
2,1968,3,10000,4,1,8,6,1
1,1968,1,3000,2,1,1,1,1
2,1963,3,5000,4,1,5,4,3
1,1978,3,30000,3,1,10,2,1
2,1970,3,2000,4,1,1,1,3
1,1967,1,2000,2,1,2,2,1
2,1973,3,3000,1,1,5,3,1
2,1968,6,3000,3,1,4,4,3
2,1977,3,5000,5,1,5,6,3
1,1970,3,4000,3,1,5,6,1
2,1973,3,20000,5,1,2,2,1
2,1969,3,1000,2,1,4,2,1
2,1971,1,1500,3,1,2,1,1
1,1962,4,5000,3,1,5,4,1
1,1970,3,15000,4,1,4,1,2
2,1976,3,13000,4,1,5,5,1
1,1966,3,6000,3,1,4,2,3
2,1963,9,50000,4,1,5,5,3
2,1978,3,10000,3,1,2,1,98
2,1978,4,9999998,1,1,3,3,98
2,1977,11,9999999,3,3,8,5,98
2,1967,10,50000,4,2,6,5,10
2,1978,7,50000,4,3,5,2,1
1,1968,9,90000,4,1,5,5,3
1,1970,4,4000,4,3,6,4,3
1,1972,7,60000,5,3,4,3,3
2,1974,6,130000,3,3,4,4,2
1,1967,9,50000,4,1,5,4,3
1,1977,3,10000,3,1,1,1,1
1,1974,3,3000,3,1,3,1,3
1,1965,3,10000,5,1,2,2,3
1,1975,3,10000,4,1,2,2,1
2,1970,1,0,3,1,2,2,1
1,1973,3,9999998,4,1,1,1,3
2,1965,4,13000,2,1,5,2,3
1,1978,3,8000,2,1,1,1,3
1,1965,3,9999998,1,1,2,5,3
1,1976,3,13000,5,1,3,3,1
2,1977,3,15000,3,1,2,98,1
2,1968,1,500,3,1,2,1,1
1,1966,3,3000,4,1,3,3,1
2,1978,1,9999998,4,1,2,2,3
2,1975,1,2000,2,1,3,3,1
2,1977,3,800,3,1,4,3,3
1,1979,3,3000,4,1,5,98,3
1,1963,3,12000,1,1,2,2,3
2,1963,1,1000,3,1,5,2,1
1,1975,14,20000,5,1,5,3,1
1,1966,3,3000,2,1,1,98,2
2,1976,1,3000,2,1,2,2,3
1,1969,3,1000,1,1,2,1,1
2,1969,3,6000,2,1,4,4,1
1,1979,1,9999998,4,1,6,98,3
1,1969,3,9999999,5,1,3,1,1
2,1979,3,1000,1,1,5,1,1
2,1970,1,1000,4,1,1,1,3
2,1977,1,3000,4,1,2,2,1
1,1966,4,15000,3,1,4,4,1
2,1965,1,5000,2,1,2,1,3
1,1969,3,9999998,1,1,3,3,1
2,1973,1,0,1,1,1,2,1
2,1963,1,9999998,1,1,5,5,1
2,1970,1,2500,2,1,4,4,1
2,1965,3,3000,2,1,2,1,3
1,1969,1,5000,2,1,3,2,1
2,1962,1,9999998,2,1,2,1,1
2,1978,1,3000,3,1,3,3,1
1,1971,3,8000,3,1,3,2,1
1,1967,1,3000,3,1,2,2,1
2,1968,1,3000,1,1,3,2,1
2,1979,1,600,2,1,2,4,1
2,1963,3,2640,2,1,5,4,1
2,1965,4,9999997,2,3,3,3,1
1,1965,4,20000,4,3,5,2,6
2,1962,1,1500,1,1,1,4,3
1,1977,7,2000,2,3,3,5,3
2,1973,4,24000,5,3,6,3,6
2,1977,4,9999999,4,3,1,1,4
1,1965,11,60000,3,3,5,1,3
2,1969,6,2000,4,3,6,5,4
2,1969,9,100000,4,3,7,9,3
1,1968,6,30000,5,3,1,5,6
2,1979,4,10000,4,2,5,3,4
1,1977,3,10000,5,1,3,1,3
2,1968,4,9999998,2,1,4,3,98
2,1962,6,0,4,1,3,3,2
1,1962,2,10000,5,1,3,3,1
1,1968,4,10000,3,1,5,5,4
1,1979,3,10000,5,1,5,4,3
2,1967,4,10000,3,1,3,2,4
2,1968,4,8000,2,1,5,3,98
2,1963,4,4000,2,1,1,1,4
1,1972,3,10000,4,1,2,1,3
2,1978,3,10000,3,1,4,1,4
2,1965,4,5000,3,1,5,3,1
2,1961,4,30000,5,1,4,3,3
1,1972,3,5000,4,1,2,2,1
1,1962,4,50000,1,1,4,3,4
1,1978,4,9999998,4,1,2,1,1
2,1978,4,1500,3,1,4,6,4
1,1969,4,0,3,1,4,3,7
2,1967,3,0,4,1,4,2,3
1,1969,3,2000,3,1,3,1,1
2,1979,3,7000,1,1,3,2,1
2,1963,1,1300,2,1,3,2,1
1,1966,3,80000,3,1,4,4,3
2,1963,1,10000,5,1,7,5,1
2,1965,3,0,4,1,4,3,1
2,1961,1,2000,2,1,3,2,1
1,1963,3,10000,2,1,4,2,3
1,1964,3,9999998,1,1,3,98,3
2,1967,1,0,2,1,1,1,1
1,1964,4,10000,2,1,5,3,1
1,1967,3,10000,4,1,4,2,1
1,1967,4,20000,4,1,3,2,4
1,1964,4,20000,4,1,5,2,1
2,1971,7,5000,5,1,3,3,99
1,1963,6,0,5,1,4,3,3
1,1971,4,15000,4,1,4,4,3
1,1963,4,6000,1,1,5,4,2
2,1977,4,10000,3,1,3,1,3
2,1962,4,0,5,1,5,4,6
2,1963,4,5000,5,1,3,3,3
2,1962,6,3000,2,1,2,1,1
1,1969,3,20000,4,1,2,1,1
1,1966,3,4000,2,1,3,3,3
1,1963,4,8000,2,1,3,2,3
2,1965,4,5000,3,1,5,1,1
2,1968,3,10000,3,1,3,2,3
2,1978,4,38000,4,2,3,1,3
2,1968,4,10000,3,1,5,1,1
2,1965,4,30000,4,1,3,3,2
2,1966,4,10000,5,1,4,1,6
1,1976,3,6000,3,1,3,2,3
2,1969,4,3000,3,1,6,3,5
2,1963,4,3000,1,1,1,1,1
1,1974,3,25000,4,1,5,3,3
2,1967,3,0,1,1,2,1,98
1,1975,4,12500,2,1,2,1,1
2,1964,3,15000,3,1,5,3,1
1,1973,3,30000,3,1,1,1,1
1,1965,4,30000,3,1,4,4,3
2,1960,3,3500,3,1,3,8,1
1,1964,4,2000,3,1,2,1,3
1,1963,4,30000,2,1,4,1,1
2,1968,3,5000,3,1,3,1,3
2,1960,3,20000,1,1,1,1,1
2,1978,4,3000,5,1,5,2,1
2,1962,3,5000,1,1,5,7,1
1,1969,4,30000,3,1,5,5,3
2,1971,4,30000,4,1,2,1,1
2,1969,4,0,3,1,5,5,6
2,1966,3,10000,3,1,1,1,1
2,1973,4,5000,1,1,5,3,3
2,1974,4,14000,4,1,7,4,4
1,1974,7,50000,3,1,6,5,3
2,1976,4,5000,1,1,5,10,3
2,1974,4,7500,3,1,5,1,4
2,1960,4,10000,3,3,3,1,12
2,1963,3,8000,2,1,3,2,1
2,1972,4,6000,4,1,3,1,1
1,1974,3,17000,5,1,5,4,1
2,1965,3,1000,4,1,6,1,1
2,1970,1,0,2,1,3,1,1
1,1967,4,20000,3,1,4,2,1
1,1964,3,8000,3,1,6,2,1
1,1967,4,35000,5,1,3,3,2
1,1979,4,30000,5,1,3,3,2
2,1964,1,0,1,1,5,3,1
2,1962,4,0,1,1,1,1,3
2,1960,6,0,2,1,5,1,1
2,1961,1,7000,2,1,5,2,1
2,1974,1,0,1,1,5,1,1
1,1976,3,2400,2,1,3,2,1
2,1978,12,60000,4,1,5,1,3
1,1973,9,50000,4,3,1,98,4
2,1965,1,50000,3,1,3,2,1
1,1963,4,60000,5,1,5,2,1
1,1973,1,70000,4,1,4,2,1
1,1965,4,49000,5,1,3,1,1
1,1962,1,20000,4,1,4,2,1
1,1974,4,200000,4,1,5,4,4
2,1974,11,40000,5,3,6,3,4
1,1965,4,50000,4,1,5,2,2
1,1977,4,20000,4,1,6,2,3
2,1964,3,20000,2,1,2,1,1
1,1961,6,4000,3,2,1,1,7
1,1977,1,30000,5,1,5,2,1
1,1967,3,35000,4,3,5,5,3
1,1964,6,20000,2,1,3,4,4
1,1966,3,6000,2,1,3,3,1
2,1969,7,60000,5,5,6,4,1
1,1969,6,55000,4,3,5,1,1
2,1967,10,50000,5,1,5,2,1
1,1977,4,30000,5,3,6,2,4
2,1978,4,20000,5,3,5,2,1
2,1962,3,3000,3,1,1,1,1
2,1969,7,40000,3,1,7,3,1
2,1978,1,3000,1,1,2,1,1
2,1972,6,45000,3,1,5,4,4
2,1972,7,60000,5,3,5,2,12
2,1965,1,10000,3,1,4,3,1
2,1970,4,20000,4,3,6,5,3
2,1961,1,0,1,1,4,2,1
2,1971,9,50000,5,3,5,3,3
1,1972,4,50000,4,1,6,3,1
1,1979,7,54000,5,1,8,4,3
1,1974,10,50000,4,2,5,4,3
2,1976,1,9600,3,1,1,1,6
1,1974,6,48000,5,3,5,4,7
2,1970,1,24000,5,1,5,3,3
1,1962,6,0,4,3,4,4,1
1,1978,4,20000,3,1,1,3,3
1,1975,3,10000,3,1,2,1,1
1,1976,1,20000,3,1,2,1,1
1,1960,4,0,3,2,5,3,1
2,1973,1,0,2,1,4,4,1
2,1973,3,0,3,1,3,2,3
1,1977,4,15000,5,1,5,3,3
2,1977,3,9999997,3,1,5,5,98
2,1974,4,1000,3,1,5,3,1
1,1969,4,130000,4,1,5,3,4
1,1967,4,3000,3,1,5,2,4
2,1963,6,5000,3,1,1,1,2
1,1968,4,15000,2,1,3,2,1
1,1962,4,30000,3,1,3,1,1
1,1963,4,15000,2,1,5,2,1
1,1963,6,24000,3,1,4,3,1
1,1973,6,20000,5,1,4,1,4
1,1967,4,15000,4,1,5,2,4
2,1972,1,0,2,1,4,2,3
2,1966,1,7000,2,1,4,4,1
1,1972,3,5000,4,1,3,1,4
2,1966,4,5000,4,1,3,2,3
2,1973,3,7000,4,1,1,1,1
1,1963,3,10000,2,1,1,1,1
1,1967,3,2000,4,1,3,1,3
2,1964,4,10000,3,1,2,2,3
2,1970,3,0,4,1,3,1,3
2,1967,1,2500,2,1,4,2,1
1,1974,4,3000,2,1,1,1,4
1,1967,4,2000,3,1,3,1,3
2,1967,4,0,3,1,5,2,4
1,1971,3,0,4,1,1,1,3
2,1979,4,3000,5,1,3,3,3
1,1963,6,5000,3,1,5,3,1
1,1961,6,8000,3,1,5,5,4
1,1961,4,0,1,1,4,1,1
1,1972,4,10000,5,1,5,5,4
2,1964,4,2800,2,1,2,1,3
2,1974,4,4000,4,1,5,1,3
2,1974,3,5000,4,1,5,1,98
2,1964,3,9999997,5,1,5,2,4
1,1961,6,5000,2,1,1,1,98
1,1968,1,0,2,1,7,1,1
2,1977,4,30000,3,1,1,1,6
2,1974,4,20000,4,1,5,3,3
1,1967,4,5000,5,1,4,2,1
1,1978,4,20000,4,1,4,2,3
2,1971,3,1000,4,1,6,4,3
2,1967,6,0,1,1,1,1,3
2,1974,7,20000,4,5,2,3,6
1,1971,4,35000,5,1,5,5,4
2,1979,4,15000,4,1,4,1,3
2,1963,4,9999998,2,1,5,1,4
1,1977,3,20000,4,1,4,1,4
2,1960,1,5000,2,1,1,1,1
1,1966,4,3000,4,1,1,1,3
1,1966,4,12000,2,1,1,1,1
2,1977,3,2000,1,1,5,1,1
2,1960,3,20000,5,1,5,1,1
1,1971,3,3000,4,1,5,3,1
2,1968,3,10000,4,1,4,2,1
2,1962,1,3000,4,1,4,3,2
1,1969,3,20000,5,1,1,1,1
2,1966,4,4000,3,1,5,4,1
1,1962,4,6000,5,1,5,2,1
2,1966,3,3000,2,1,5,1,1
1,1968,3,15000,4,1,1,1,3
2,1976,3,1000,3,1,1,1,3
1,1965,3,7000,3,1,5,1,3
2,1978,1,2500,2,1,3,2,3
2,1963,1,5000,2,1,4,2,1
2,1964,1,0,4,1,5,2,1
2,1974,3,0,3,1,5,1,98
1,1971,4,15000,3,1,3,1,3
1,1965,4,2000,2,1,1,1,3
2,1960,3,9999998,4,1,1,1,98
2,1972,6,40000,4,1,2,1,3
2,1978,4,18000,3,1,5,4,4
1,1972,12,60000,5,1,2,1,3
2,1977,4,17040,4,3,2,5,4
1,1968,4,50000,4,1,4,1,10
2,1966,1,0,4,1,6,4,1
2,1975,4,0,3,3,5,5,7
2,1967,6,9999999,3,1,4,4,1
1,1963,4,40000,3,1,4,1,1
2,1966,4,50000,3,3,6,6,1
2,1964,6,0,2,1,5,4,3
1,1971,11,60000,3,1,4,3,3
1,1967,3,0,2,1,5,2,1
1,1977,4,36000,4,1,4,2,3
2,1971,4,9999997,2,1,3,4,98
2,1979,4,4000,3,1,2,1,3
2,1979,4,0,3,1,1,1,98
1,1962,4,10000,1,1,98,98,2
2,1962,3,15000,4,1,5,1,98
2,1975,1,9999997,3,1,2,1,3
2,1971,1,3000,1,1,1,1,4
1,1973,4,6500,4,1,4,2,1
1,1962,6,20000,3,1,2,1,1
2,1970,1,3626,2,1,2,2,1
1,1969,3,10000,4,1,1,1,2
2,1970,3,4000,2,1,1,1,1
2,1962,1,2000,4,1,1,1,1
2,1973,4,0,2,1,1,1,1
1,1964,3,20000,4,1,1,1,3
1,1971,3,15000,4,1,5,2,3
1,1974,7,9930000,4,1,5,5,4
1,1970,3,25000,5,1,2,2,98
1,1969,4,15000,3,1,1,4,6
1,1965,4,80000,3,1,1,1,2
2,1973,3,30000,1,1,5,1,1
1,1963,6,50000,4,1,5,3,3
1,1962,4,40000,4,1,1,1,3
1,1972,3,20000,3,1,2,1,3
1,1960,4,50000,3,1,6,1,12
1,1967,3,20000,2,1,1,1,4
1,1971,3,0,2,1,1,2,1
2,1971,3,20000,2,1,1,2,4
1,1969,6,35000,3,1,4,2,6
2,1976,3,40000,3,1,2,1,4
2,1965,3,2000,1,1,3,2,1
1,1968,3,0,4,1,1,2,4
1,1964,6,3000,3,1,5,1,1
1,1978,3,4000,1,1,3,1,6
1,1976,4,3000,3,1,3,1,3
1,1967,4,5000,4,1,3,1,3
2,1963,1,0,1,1,3,1,1
2,1962,3,500,1,1,6,1,1
2,1964,1,0,1,1,4,5,7
2,1966,3,9999998,1,1,2,1,7
1,1971,11,80000,5,1,5,1,6
2,1973,6,10000,3,1,2,1,1
2,1962,6,0,1,1,1,98,1
2,1979,4,10000,1,1,2,3,3
2,1976,6,10000,4,1,5,2,4
2,1971,4,9999998,3,1,1,1,4
2,1967,3,10000,2,2,1,2,6
1,1969,4,15000,2,1,3,1,98
2,1968,1,2500,1,1,1,5,1
1,1966,4,7000,4,1,5,5,3
2,1968,3,9999998,1,1,5,1,1
2,1968,3,3000,1,1,3,1,1
2,1970,3,1000,4,1,5,5,3
2,1968,6,5000,2,1,5,1,1
2,1971,3,5000,4,1,3,1,1
1,1960,9,10000,5,1,4,1,5
1,1968,4,4000,5,1,1,1,3
1,1972,6,10000,5,1,4,2,1
2,1972,1,15000,2,1,10,2,1
1,1964,4,13000,1,1,1,1,1
2,1966,1,6000,2,1,3,2,3
1,1978,3,10000,2,1,3,1,3
1,1962,4,2000,2,1,5,1,1
2,1969,11,50000,4,1,1,1,1
2,1969,3,9999998,4,1,6,3,3
2,1973,3,9999998,4,1,2,98,1
1,1972,4,10000,1,1,1,1,1
1,1970,7,50000,3,1,4,1,6
1,1972,4,4000,2,1,3,1,3
1,1962,4,5000,2,1,3,1,1
1,1977,3,15000,2,1,1,1,1
2,1968,1,9999998,2,1,5,2,3
1,1979,3,10000,2,1,1,1,9
1,1963,4,1500,3,1,1,2,1
1,1966,6,5000,2,1,5,1,4
1,1964,1,9999998,5,1,7,98,1
1,1969,3,0,4,1,3,1,3
2,1976,3,0,2,1,4,1,3
1,1974,6,9000,2,1,2,1,1
2,1968,3,0,2,1,5,2,3
2,1966,3,0,2,1,3,1,1
1,1963,10,100000,4,5,7,7,3
1,1964,6,50000,2,1,2,6,6
2,1962,4,0,5,1,5,1,1
1,1978,12,50000,4,5,2,8,4
2,1977,6,100000,5,1,4,6,3
2,1963,6,20000,4,5,7,8,2
1,1963,4,20000,4,5,5,2,1
2,1966,3,0,2,1,5,1,1
2,1970,3,36000,4,1,5,3,1
2,1977,13,80000,4,3,5,3,4
2,1965,4,2400,1,5,2,1,2
1,1964,4,30000,5,5,7,1,3
1,1971,8,30000,4,4,4,5,3
2,1971,6,40000,4,5,3,4,4
2,1964,4,30000,5,7,5,5,4
1,1979,6,40000,5,1,1,1,3
1,1965,4,30000,4,1,10,5,1
2,1970,7,20000,4,98,1,1,4
1,1967,8,30000,4,5,3,5,4
2,1979,4,30000,4,1,4,4,4
1,1971,12,80000,4,3,5,2,3
1,1967,6,50000,4,1,3,1,3
1,1978,12,70000,4,1,5,2,3
2,1964,8,33600,2,5,3,1,8
1,1977,11,50000,4,1,4,1,3
1,1977,12,100000,4,1,6,3,4
1,1963,9,20000,1,5,8,6,4
2,1973,6,15000,2,1,4,10,3
2,1972,7,20000,4,5,3,3,9
2,1973,4,10000,2,1,5,2,1
2,1971,3,20000,5,1,5,2,3
1,1970,4,30000,5,1,5,6,1
1,1968,4,0,4,1,6,1,1
1,1970,4,40000,4,1,1,1,1
2,1977,4,19200,4,1,6,5,1
1,1963,6,10000,3,1,4,1,1
2,1974,4,10000,3,1,3,2,6
2,1979,4,20000,4,1,5,3,4
2,1969,1,0,1,1,5,2,1
1,1963,4,10000,5,1,5,2,1
1,1973,4,20000,5,1,4,3,1
1,1973,4,10000,5,1,6,3,3
1,1978,1,13500,1,1,3,1,3
2,1973,1,18000,5,2,5,1,3
1,1970,11,80000,4,3,4,6,4
1,1964,4,18000,3,1,5,6,1
2,1968,3,30000,5,1,4,3,6
1,1965,10,50000,4,3,4,4,7
2,1978,12,50000,5,1,9,4,12
1,1964,10,100000,5,1,4,1,3
2,1979,1,3000,3,1,1,1,1
1,1972,10,100000,4,1,3,5,2
1,1963,12,60000,4,1,6,4,12
2,1968,1,0,2,1,5,5,1
2,1973,3,50000,1,1,5,1,3
2,1976,4,1200,2,3,1,6,3
2,1977,3,3000,2,2,5,4,3
2,1973,3,20000,4,1,98,98,4
2,1971,7,30000,2,3,6,8,10
2,1977,1,20000,4,1,1,1,1
2,1979,4,50000,4,1,4,3,2
1,1976,6,100000,4,3,6,5,3
1,1965,3,55000,3,1,6,3,1
1,1969,3,50000,1,1,4,1,3
2,1967,1,35000,4,1,4,1,1
2,1970,3,2000,4,1,5,2,1
1,1967,1,12000,4,1,3,1,1
1,1964,4,20000,3,1,4,1,1
1,1977,3,6000,3,1,4,1,3
1,1970,6,5000,4,1,4,2,4
2,1967,6,30000,4,1,5,2,1
2,1968,4,20000,4,1,6,1,1
2,1969,1,4000,1,1,3,1,1
2,1964,1,0,4,1,5,1,3
2,1970,1,4500,2,1,5,2,1
2,1963,4,50000,3,2,4,4,1
2,1975,4,20000,3,1,3,5,3
2,1961,1,7000,3,1,5,1,1
